강원도영서,원주,A02,2018-02-08 00:00,구름조금,-8,3,보통
강원도영서,원주,A02,2018-02-08 12:00,구름조금,-8,3,보통
강원도영서,원주,A02,2018-02-09 00:00,구름많음,-8,2,낮음
강원도영서,원주,A02,2018-02-09 12:00,구름많음,-8,2,낮음
강원도영서,원주,A02,2018-02-10 00:00,구름많음,-5,3,낮음
강원도영서,원주,A02,2018-02-10 12:00,구름많음,-5,3,낮음
강원도영서,원주,A02,2018-02-11 00:00,구름조금,-7,2,보통
강원도영서,원주,A02,2018-02-11 12:00,구름조금,-7,2,보통
강원도영서,원주,A02,2018-02-12 00:00,구름조금,-8,3,보통
강원도영서,원주,A02,2018-02-12 12:00,구름조금,-8,3,보통
강원도영서,원주,A01,2018-02-13 00:00,구름많음,-6,4,보통
강원도영서,원주,A01,2018-02-14 00:00,구름많음,-4,5,보통
강원도영서,원주,A01,2018-02-15 00:00,구름조금,-4,4,보통
강원도영동,강릉,A02,2018-02-08 00:00,구름조금,-4,4,보통
강원도영동,강릉,A02,2018-02-08 12:00,구름조금,-4,4,보통
강원도영동,강릉,A02,2018-02-09 00:00,구름많음,-3,5,보통
강원도영동,강릉,A02,2018-02-09 12:00,구름많음,-3,5,낮음
강원도영동,강릉,A02,2018-02-10 00:00,구름많음,-1,7,낮음
강원도영동,강릉,A02,2018-02-10 12:00,구름많음,-1,7,낮음
강원도영동,강릉,A02,2018-02-11 00:00,구름조금,-3,4,보통
강원도영동,강릉,A02,2018-02-11 12:00,구름조금,-3,4,보통
강원도영동,강릉,A02,2018-02-12 00:00,구름조금,-4,4,보통
강원도영동,강릉,A02,2018-02-12 12:00,구름조금,-4,4,보통
강원도영동,강릉,A01,2018-02-13 00:00,구름많음,-2,7,보통
강원도영동,강릉,A01,2018-02-14 00:00,구름많음,0,8,보통
강원도영동,강릉,A01,2018-02-15 00:00,구름조금,0,7,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-08 00:00,구름많음,-6,4,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-08 12:00,구름많음,-6,4,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-09 00:00,구름많음,-5,5,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-09 12:00,구름많음,-5,5,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-10 00:00,구름많음,-2,5,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-10 12:00,구름많음,-2,5,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-11 00:00,구름많음,-7,2,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-11 12:00,구름많음,-7,2,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-12 00:00,구름조금,-7,2,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2018-02-12 12:00,구름조금,-7,2,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2018-02-13 00:00,구름많음,-5,5,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2018-02-14 00:00,구름많음,-3,7,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2018-02-15 00:00,구름많음,-4,7,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-08 00:00,구름많음,-9,3,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-08 12:00,구름많음,-9,3,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-09 00:00,구름많음,-7,4,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-09 12:00,구름많음,-7,4,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-10 00:00,구름많음,-4,4,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-10 12:00,구름많음,-4,4,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-11 00:00,구름많음,-8,1,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-11 12:00,구름많음,-8,1,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-12 00:00,구름조금,-9,1,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2018-02-12 12:00,구름조금,-9,1,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2018-02-13 00:00,구름많음,-6,4,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2018-02-14 00:00,구름많음,-5,6,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2018-02-15 00:00,구름많음,-5,6,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-08 00:00,구름많음,-8,4,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-08 12:00,구름많음,-8,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-09 00:00,구름많음,-6,5,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-09 12:00,구름많음,-6,5,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-10 00:00,구름많음,-3,5,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-10 12:00,구름많음,-3,5,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-11 00:00,구름많음,-8,1,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-11 12:00,구름많음,-8,1,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-12 00:00,구름조금,-8,1,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2018-02-12 12:00,구름조금,-8,1,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2018-02-13 00:00,구름많음,-5,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2018-02-14 00:00,구름많음,-4,5,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2018-02-15 00:00,구름많음,-4,6,보통
충청북도,청주,A02,2018-02-08 00:00,구름조금,-8,3,보통
충청북도,청주,A02,2018-02-08 12:00,구름조금,-8,3,보통
충청북도,청주,A02,2018-02-09 00:00,구름많음,-7,5,낮음
충청북도,청주,A02,2018-02-09 12:00,구름많음,-7,5,낮음
충청북도,청주,A02,2018-02-10 00:00,구름많음,-4,5,낮음
충청북도,청주,A02,2018-02-10 12:00,구름많음,-4,5,낮음
충청북도,청주,A02,2018-02-11 00:00,구름많음,-6,-1,보통
충청북도,청주,A02,2018-02-11 12:00,구름많음,-6,-1,낮음
충청북도,청주,A02,2018-02-12 00:00,구름조금,-7,1,보통
충청북도,청주,A02,2018-02-12 12:00,구름조금,-7,1,보통
충청북도,청주,A01,2018-02-13 00:00,구름많음,-5,4,보통
충청북도,청주,A01,2018-02-14 00:00,구름많음,-3,6,보통
충청북도,청주,A01,2018-02-15 00:00,구름많음,-3,5,보통
광주ㆍ전라남도,광주,A02,2018-02-08 00:00,구름많음,-4,7,낮음
광주ㆍ전라남도,광주,A02,2018-02-08 12:00,구름조금,-4,7,보통
광주ㆍ전라남도,광주,A02,2018-02-09 00:00,구름많음,-3,7,보통
광주ㆍ전라남도,광주,A02,2018-02-09 12:00,구름많음,-3,7,보통
광주ㆍ전라남도,광주,A02,2018-02-10 00:00,구름많음,-1,7,낮음
광주ㆍ전라남도,광주,A02,2018-02-10 12:00,구름많음,-1,7,낮음
광주ㆍ전라남도,광주,A02,2018-02-11 00:00,구름많고 눈,-3,1,보통
광주ㆍ전라남도,광주,A02,2018-02-11 12:00,구름많고 눈,-3,1,보통
광주ㆍ전라남도,광주,A02,2018-02-12 00:00,구름많음,-4,4,낮음
광주ㆍ전라남도,광주,A02,2018-02-12 12:00,구름많음,-4,4,낮음
광주ㆍ전라남도,광주,A01,2018-02-13 00:00,구름많음,-2,8,보통
광주ㆍ전라남도,광주,A01,2018-02-14 00:00,구름많음,-1,11,보통
광주ㆍ전라남도,광주,A01,2018-02-15 00:00,구름많음,-1,9,보통
광주ㆍ전라남도,목포,A02,2018-02-08 00:00,구름많음,-3,6,낮음
광주ㆍ전라남도,목포,A02,2018-02-08 12:00,구름조금,-3,6,보통
광주ㆍ전라남도,목포,A02,2018-02-09 00:00,구름많음,-2,5,보통
광주ㆍ전라남도,목포,A02,2018-02-09 12:00,구름많음,-2,5,보통
광주ㆍ전라남도,목포,A02,2018-02-10 00:00,구름많음,-1,5,낮음
광주ㆍ전라남도,목포,A02,2018-02-10 12:00,구름많음,-1,5,낮음
광주ㆍ전라남도,목포,A02,2018-02-11 00:00,구름많고 눈,-2,1,보통
광주ㆍ전라남도,목포,A02,2018-02-11 12:00,구름많고 눈,-2,1,보통
광주ㆍ전라남도,목포,A02,2018-02-12 00:00,구름많음,-2,4,낮음
광주ㆍ전라남도,목포,A02,2018-02-12 12:00,구름많음,-2,4,낮음
광주ㆍ전라남도,목포,A01,2018-02-13 00:00,구름많음,-1,7,보통
광주ㆍ전라남도,목포,A01,2018-02-14 00:00,구름많음,2,8,보통
광주ㆍ전라남도,목포,A01,2018-02-15 00:00,구름많음,1,6,보통
광주ㆍ전라남도,여수,A02,2018-02-08 00:00,구름많음,-2,7,낮음
광주ㆍ전라남도,여수,A02,2018-02-08 12:00,구름조금,-2,7,보통
광주ㆍ전라남도,여수,A02,2018-02-09 00:00,구름많음,0,7,보통
광주ㆍ전라남도,여수,A02,2018-02-09 12:00,구름많음,0,7,보통
광주ㆍ전라남도,여수,A02,2018-02-10 00:00,구름많음,1,7,낮음
광주ㆍ전라남도,여수,A02,2018-02-10 12:00,구름많음,1,7,낮음
광주ㆍ전라남도,여수,A02,2018-02-11 00:00,구름많고 눈,-2,2,보통
광주ㆍ전라남도,여수,A02,2018-02-11 12:00,구름많고 눈,-2,2,보통
광주ㆍ전라남도,여수,A02,2018-02-12 00:00,구름많음,-2,5,낮음
광주ㆍ전라남도,여수,A02,2018-02-12 12:00,구름많음,-2,5,낮음
광주ㆍ전라남도,여수,A01,2018-02-13 00:00,구름많음,-1,8,보통
광주ㆍ전라남도,여수,A01,2018-02-14 00:00,구름많음,3,10,보통
광주ㆍ전라남도,여수,A01,2018-02-15 00:00,구름많음,3,8,보통
전라북도,전주,A02,2018-02-08 00:00,구름많음,-6,6,낮음
전라북도,전주,A02,2018-02-08 12:00,구름조금,-6,6,보통
전라북도,전주,A02,2018-02-09 00:00,구름많음,-5,8,보통
전라북도,전주,A02,2018-02-09 12:00,구름많음,-5,8,보통
전라북도,전주,A02,2018-02-10 00:00,구름많음,-2,7,낮음
전라북도,전주,A02,2018-02-10 12:00,구름많음,-2,7,낮음
전라북도,전주,A02,2018-02-11 00:00,구름많고 눈,-6,1,보통
전라북도,전주,A02,2018-02-11 12:00,구름많고 눈,-6,1,보통
전라북도,전주,A02,2018-02-12 00:00,구름많음,-7,4,낮음
전라북도,전주,A02,2018-02-12 12:00,구름많음,-7,4,낮음
전라북도,전주,A01,2018-02-13 00:00,구름많음,-3,7,보통
전라북도,전주,A01,2018-02-14 00:00,구름많음,-1,9,보통
전라북도,전주,A01,2018-02-15 00:00,구름많음,-1,8,보통
전라북도,군산,A02,2018-02-08 00:00,구름많음,-6,5,낮음
전라북도,군산,A02,2018-02-08 12:00,구름조금,-6,5,보통
전라북도,군산,A02,2018-02-09 00:00,구름많음,-5,6,보통
전라북도,군산,A02,2018-02-09 12:00,구름많음,-5,6,보통
전라북도,군산,A02,2018-02-10 00:00,구름많음,-2,6,낮음
전라북도,군산,A02,2018-02-10 12:00,구름많음,-2,6,낮음
전라북도,군산,A02,2018-02-11 00:00,구름많고 눈,-6,1,보통
전라북도,군산,A02,2018-02-11 12:00,구름많고 눈,-6,1,보통
전라북도,군산,A02,2018-02-12 00:00,구름많음,-6,3,낮음
전라북도,군산,A02,2018-02-12 12:00,구름많음,-6,3,낮음
전라북도,군산,A01,2018-02-13 00:00,구름많음,-3,6,보통
전라북도,군산,A01,2018-02-14 00:00,구름많음,-1,9,보통
전라북도,군산,A01,2018-02-15 00:00,구름많음,-1,8,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-08 00:00,구름많음,-3,6,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-08 12:00,구름조금,-3,6,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-09 00:00,구름많음,-1,7,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-09 12:00,구름많음,-1,7,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-10 00:00,구름많음,1,8,낮음
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-10 12:00,구름많음,1,8,낮음
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-11 00:00,구름조금,-1,4,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-11 12:00,구름조금,-1,4,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-12 00:00,구름조금,-3,7,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2018-02-12 12:00,구름조금,-3,7,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2018-02-13 00:00,구름많음,0,9,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2018-02-14 00:00,구름많음,3,10,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2018-02-15 00:00,구름조금,3,9,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-08 00:00,구름많음,-4,5,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-08 12:00,구름조금,-4,5,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-09 00:00,구름많음,-3,6,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-09 12:00,구름많음,-3,6,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-10 00:00,구름많음,0,8,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-10 12:00,구름많음,0,8,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-11 00:00,구름조금,-2,3,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-11 12:00,구름조금,-2,3,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-12 00:00,구름조금,-5,5,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2018-02-12 12:00,구름조금,-5,5,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2018-02-13 00:00,구름많음,-1,8,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2018-02-14 00:00,구름많음,1,9,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2018-02-15 00:00,구름조금,1,9,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-08 00:00,구름많음,-4,6,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-08 12:00,구름조금,-4,6,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-09 00:00,구름많음,-2,7,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-09 12:00,구름많음,-2,7,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-10 00:00,구름많음,0,8,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-10 12:00,구름많음,0,8,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-11 00:00,구름조금,-2,3,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-11 12:00,구름조금,-2,3,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-12 00:00,구름조금,-4,6,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2018-02-12 12:00,구름조금,-4,6,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2018-02-13 00:00,구름많음,-1,8,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2018-02-14 00:00,구름많음,2,9,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2018-02-15 00:00,구름조금,1,8,보통
대구ㆍ경상북도,대구,A02,2018-02-08 00:00,구름많음,-7,5,보통
대구ㆍ경상북도,대구,A02,2018-02-08 12:00,구름조금,-7,5,보통
대구ㆍ경상북도,대구,A02,2018-02-09 00:00,구름많음,-5,7,낮음
대구ㆍ경상북도,대구,A02,2018-02-09 12:00,구름많음,-5,7,낮음
대구ㆍ경상북도,대구,A02,2018-02-10 00:00,구름많음,-1,7,낮음
대구ㆍ경상북도,대구,A02,2018-02-10 12:00,구름많음,-1,7,낮음
대구ㆍ경상북도,대구,A02,2018-02-11 00:00,구름조금,-4,2,보통
대구ㆍ경상북도,대구,A02,2018-02-11 12:00,구름조금,-4,2,보통
대구ㆍ경상북도,대구,A02,2018-02-12 00:00,구름조금,-6,5,보통
대구ㆍ경상북도,대구,A02,2018-02-12 12:00,구름조금,-6,5,보통
대구ㆍ경상북도,대구,A01,2018-02-13 00:00,구름많음,-4,10,보통
대구ㆍ경상북도,대구,A01,2018-02-14 00:00,구름많음,-2,9,보통
대구ㆍ경상북도,대구,A01,2018-02-15 00:00,구름조금,-2,8,보통
대구ㆍ경상북도,안동,A02,2018-02-08 00:00,구름많음,-11,4,보통
대구ㆍ경상북도,안동,A02,2018-02-08 12:00,구름조금,-11,4,보통
대구ㆍ경상북도,안동,A02,2018-02-09 00:00,구름많음,-9,5,낮음
대구ㆍ경상북도,안동,A02,2018-02-09 12:00,구름많음,-9,5,낮음
대구ㆍ경상북도,안동,A02,2018-02-10 00:00,구름많음,-3,6,낮음
대구ㆍ경상북도,안동,A02,2018-02-10 12:00,구름많음,-3,6,낮음
대구ㆍ경상북도,안동,A02,2018-02-11 00:00,구름조금,-7,0,보통
대구ㆍ경상북도,안동,A02,2018-02-11 12:00,구름조금,-7,0,보통
대구ㆍ경상북도,안동,A02,2018-02-12 00:00,구름조금,-9,3,보통
대구ㆍ경상북도,안동,A02,2018-02-12 12:00,구름조금,-9,3,보통
대구ㆍ경상북도,안동,A01,2018-02-13 00:00,구름많음,-7,8,보통
대구ㆍ경상북도,안동,A01,2018-02-14 00:00,구름많음,-4,7,보통
대구ㆍ경상북도,안동,A01,2018-02-15 00:00,구름조금,-5,6,보통
대구ㆍ경상북도,포항,A02,2018-02-08 00:00,구름많음,-5,6,보통
대구ㆍ경상북도,포항,A02,2018-02-08 12:00,구름조금,-5,6,보통
대구ㆍ경상북도,포항,A02,2018-02-09 00:00,구름많음,-3,9,낮음
대구ㆍ경상북도,포항,A02,2018-02-09 12:00,구름많음,-3,9,낮음
대구ㆍ경상북도,포항,A02,2018-02-10 00:00,구름많음,1,8,낮음
대구ㆍ경상북도,포항,A02,2018-02-10 12:00,구름많음,1,8,낮음
대구ㆍ경상북도,포항,A02,2018-02-11 00:00,구름조금,-3,3,보통
대구ㆍ경상북도,포항,A02,2018-02-11 12:00,구름조금,-3,3,보통
대구ㆍ경상북도,포항,A02,2018-02-12 00:00,구름조금,-5,5,보통
대구ㆍ경상북도,포항,A02,2018-02-12 12:00,구름조금,-5,5,보통
대구ㆍ경상북도,포항,A01,2018-02-13 00:00,구름많음,-2,10,보통
대구ㆍ경상북도,포항,A01,2018-02-14 00:00,구름많음,1,10,보통
대구ㆍ경상북도,포항,A01,2018-02-15 00:00,구름조금,0,10,보통
제주도,제주,A02,2018-02-08 00:00,구름많고 비/눈,2,6,보통
제주도,제주,A02,2018-02-08 12:00,구름많음,2,6,보통
제주도,제주,A02,2018-02-09 00:00,구름많음,3,9,보통
제주도,제주,A02,2018-02-09 12:00,구름많음,3,9,보통
제주도,제주,A02,2018-02-10 00:00,구름많음,6,9,낮음
제주도,제주,A02,2018-02-10 12:00,구름많음,6,9,낮음
제주도,제주,A02,2018-02-11 00:00,구름많고 눈,2,5,보통
제주도,제주,A02,2018-02-11 12:00,구름많고 눈,2,5,보통
제주도,제주,A02,2018-02-12 00:00,구름많음,2,5,낮음
제주도,제주,A02,2018-02-12 12:00,구름많음,2,5,낮음
제주도,제주,A01,2018-02-13 00:00,구름많음,4,10,보통
제주도,제주,A01,2018-02-14 00:00,구름많음,5,12,보통
제주도,제주,A01,2018-02-15 00:00,구름많음,6,12,보통
제주도,서귀포,A02,2018-02-08 00:00,구름많고 비/눈,3,8,보통
제주도,서귀포,A02,2018-02-08 12:00,구름많음,3,8,보통
제주도,서귀포,A02,2018-02-09 00:00,구름많음,3,10,보통
제주도,서귀포,A02,2018-02-09 12:00,구름많음,3,10,보통
제주도,서귀포,A02,2018-02-10 00:00,구름많음,6,11,낮음
제주도,서귀포,A02,2018-02-10 12:00,구름많음,6,11,낮음
제주도,서귀포,A02,2018-02-11 00:00,구름많고 눈,3,6,보통
제주도,서귀포,A02,2018-02-11 12:00,구름많고 눈,3,6,보통
제주도,서귀포,A02,2018-02-12 00:00,구름많음,3,7,낮음
제주도,서귀포,A02,2018-02-12 12:00,구름많음,3,7,낮음
제주도,서귀포,A01,2018-02-13 00:00,구름많음,4,11,보통
제주도,서귀포,A01,2018-02-14 00:00,구름많음,5,14,보통
제주도,서귀포,A01,2018-02-15 00:00,구름많음,6,13,보통
